,author,content,game_id,inserted_at,post_no
4332,Hikari Link,"
1. Where I'm currently at, I scumread your slot. Your vote on Boonskiies did nothing to help this.

2. I wanted to know why you felt this way and whether or not you were trying to use it to shade Nacho, if it was a legitimate concern, or if it was something I hadn't considered.

I agree that excessive strife among town is bad, but differing opinions among townies still has value. If everybody agrees on everything all the time, then scum is likely to win. And I'm not really convinced you are town yet anyway.",71697,2017-05-05 07:03:00,1078
4333,Prism,That's actually a pretty good post.,71697,2017-05-05 07:05:00,1079
4334,implosion,"
Eh, i don't really read it strongly either way. His reaction makes plenty of sense from town-boon who realized it was probably a reaction test but wasn't sure. If someone made that claim to me i can basically see myself doing something along the lines of saying ""kk"" and just waiting patiently for the next modpost to confirm that they were faking, while just continuing the game as per usual. It looks to me like boon just responds to it because he's sort of obligated to, and is more interested in making other arguments e.g. about chainsawing. 

Why do you think boon would try to get more out of alisae, even if he thought the claim was real? I mean in a sense you could argue that it's ""optimal town play"" because you'd know that they're a townie who's about to die. But if I were town and got wrongly desperado'd d1 i think my reaction would be more ""well, you're a dumbass"" than ""do you have any reads before you die??""

What do you think he should have done that he didn't?",71697,2017-05-05 07:09:00,1080
4335,Hikari Link,"
Just came upon this question. The answer is that because the last time I was around before unvoting, the game was 24 pages in, I was told nothing of value had happened yet, and I was so frazzled by the game that I was considering replacing out, so my RVS vote wasn't even on my mind. I went to sleep, woke up, decided to stay in the game, and unrealized my vote was still on from RVS.",71697,2017-05-05 07:15:00,1081
4336,Prism,"I agree that there's not a lot more he could have done, the description of optimal you gave was what I had in mind but that was more a passing thought. 

The point is more that his reaction to it again felt plainly fake and forced, and hardly as though he believed either would die. Instead of either dismissing it or verbalizing his lack of certainty, he appeared to be focusing on appearing like he believed it so that he'd ""pass"". Even a suboptimal, indignant reaction is fine, as long as it's genuine, but it doesn't read such to me at all.",71697,2017-05-05 07:15:00,1082
4337,Prism,"Like some of his posts on that page going back were okay but this one in particular was awful:The followup one about how ""Congrats you killed yourself"" or whatever might have been fine on its own but reading it after reading the quoted just read as making sure he sends the message he's town one more time.",71697,2017-05-05 07:20:00,1083
4338,Prism,"I've got to sleep now so I'm signing off, I hope this clarified what I mean.


Spoiler: â™¥ ",71697,2017-05-05 07:25:00,1084
4339,Hikari Link,"
Hey, which post did you actually mean? Because that's a Tammy posy, not a Keyser post.",71697,2017-05-05 08:01:00,1085
4340,Hikari Link,"@Alisae: What's your current stance on implosion? Who are your current scum and town reads? I don't imagine I'll hear from you before I post, but if I do, it might clarify some things for me.",71697,2017-05-05 09:05:00,1086
4341,Keyser SÃ¶ze,"Spoiler: Reply to Nacho's Post #1010 ""did you read/understand the explanation later and did it affect your opinion on the situation or no?""
Ok, could be ""overexcited Gin"". At the time, it just looked like an unrealistic expectation to hold. 

""Why? Those were fairly offhand comments, did you not buy into them because they were too much substance early?""
I personally didn't like you giving town-points for Gin ""immediately picking up on"" you/Tammy not ""interacting immediately"". Why couldn't scum-Gin do this?

""why do you think that reaching in order to add words to gut reads early is scummy? Is it just unbelievable in that it's impossible for someone to think something early game AND try to explain it?""
Possible. But at the time,  I read the ""this is one of those elusive early Tammy town posts - very highly doubt that she presses for an early read here as scum"" line as adding-the-reason-after-the-read. 

Spoiler: Reply to Nacho's Post #1014 ""Your case against me here seems to be that because I'm not voting him, I'm not sorting him""
Correct. 

""Gin in particular I'm willing to give some room""
I await your consolidated read/thoughts on him. Convince me he is town if that is your position. Right now, all I can see is fake-pressure.

""Why do you think Gin would random vote us randomly if we were all partners together?""
I do not understand his votes, or his read progressions. I look forward to seeing him present his scum reads. At the time, his random/naked votes looked suspicious to me. What was his goal? I took his early 'scum-hunting' play as a facade.

""I had reason to believe that Frogger had a strong preference for town over scum, and I had strong reason to believe that he was the type of person who got drawn into addressing pushes on him as town. I believed that there was a possibility that Frogger was demoralized on drawing scum""
I sadly could not see this, so we will need to agree to disagree. I'm finding it hard seeing town-Nacho pushing it as scum-alignment indicative. I await to see what other meta factors you will push as scum alignment indicative.



I will re-read their early exchanges this afternoon.",71697,2017-05-05 10:06:00,1087
4342,Keyser SÃ¶ze,"Spoiler: Reply to Nacho's Post #1017 ""I don't think it makes sense for Alisae to go full rambo on Frogger then drop Frogger and go full rambo on Boonskiies in such a short amount of time""
I would only accept this as likely scum-motivation if Fro99er's wagon/""miss-lynch"" had momentum/genuine substance.

""Alisae as town early can get a bit overzealous in pushes and overextend himself in some of his pushes but when I'm seen him as town he's usually a hell of a lot more reasonable about it.""
How confident are you of this town-tell? Is scum-Alisae incapable of imitating such behaviour?

""there's always a very large chance I'm wrong at any given moment but that doesn't mean that it's not worth it to pursue my suspicions anyways.""
From my perspective, the town-argument should have levelled the scales a bit more in your conclusion on Fro99er. (Perhaps I am putting too much weight into my own reads). 

""I've very recently put my thoughts into a ""state of the game"" post - I'm not posting another one until I have reads on Prism, you, Aristophanes, Hikari Link, and Frogger that are a little more substantive""
Yes, I await your ""substantive"" scum reads. 


Background concern: confirmation-bias (a weakness in my play).


Spoiler: Reply to Nacho's Post #1022 ""thus it doesn't seem incredibly opportunistic to push him unless I really believe he's having a really off game""
It wasn't the ""opportunistic"" angle I found suspicious. I just think you're finding it hard to build reasons to scum-read people. You've presented detailed 'town reads' so far, but I await to see a fluid/natural scum-case/pressure on someone (for non-meta reasons).

""it feels like you decided what reads you'd have before you started catching up""
My 3 scum reads/scum leans have stayed the same from my catch-up. Until I am convinced they are town, or that scum is elsewhere, my reads will naturally stay the same. I will be looking closer at all the players in the next 5 days - I have not been able to flag any substancial scummy behaviour outside your 3 slots so far, which does admittedly look shortsighted.",71697,2017-05-05 10:34:00,1088
